,Year,Country,Participant,Song,Points,Competition,Qualified,Rank,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
441,2015,Ireland,Molly Sterling,Playing With Numbers,35,Second Semi-Final,no,12th,0.557,0.488,0,-6.426,1,0.0274,0.274,3.58e-05,0.304,0.242,78.54,180561
442,2015,San Marino,Anita Simoncini & Michele Perniola,Chain of Lights,11,Second Semi-Final,no,16th,0.789,0.564,1,-7.862,1,0.488,0.198,0,0.614,0.745,63.654,236790
443,2015,Montenegro,Knez,Adio,57,Second Semi-Final,yes,9th,0.347,0.508,6,-8.001,0,0.0306,0.678,0,0.0593,0.266,94.619,184853
444,2015,Malta,Amber,Warrior,43,Second Semi-Final,no,11th,0.621,0.39,9,-10.939,1,0.0382,0.138,0.0292,0.0754,0.345,157.426,335308
445,2015,Norway,Mørland & Debrah Scarlett,A Monster Like Me,123,Second Semi-Final,yes,4th,0.525,0.506,8,-9.176,1,0.032,0.0415,0,0.0879,0.258,96.007,225847
446,2015,Portugal,Leonor Andrade,Há Um Mar Que Nos Separa,19,Second Semi-Final,no,14th,0.377,0.137,7,-24.291,1,0.0358,0.944,0.734,0.0857,0.374,104.892,156907
447,2015,Czechia,Marta Jandová and Václav Noid Bárta,Hope Never Dies,33,Second Semi-Final,no,13th,0.298,0.542,2,-3.821,0,0.0325,0.614,0,0.104,0.194,183.188,183915
448,2015,Israel,Nadav Guedj,Golden Boy,151,Second Semi-Final,yes,3rd,0.706,0.834,1,-5.381,0,0.0645,0.192,0,0.0672,0.655,115.049,180608
449,2015,Latvia,Aminata,Love Injected,155,Second Semi-Final,yes,2nd,0.448,0.292,7,-10.178,0,0.0496,0.122,0.016,0.119,0.157,144.419,199784
450,2015,Azerbaijan,Elnur Huseynov,Hour Of The Wolf,53,Second Semi-Final,yes,10th,0.483,0.672,2,-5.137,1,0.04,0.0602,4.51e-05,0.306,0.194,106.232,179220
451,2015,Iceland,Maria Olafs,Unbroken,14,Second Semi-Final,no,15th,0.271,0.609,8,-7.029,1,0.0462,0.101,3.06e-05,0.297,0.456,194.086,179994
452,2015,Sweden,Måns Zelmerlöw,Heroes,217,Second Semi-Final,yes,1st,0.484,0.791,7,-4.27,1,0.0437,0.0743,0,0.0491,0.369,124.008,190613
453,2015,Switzerland,Mélanie René,Time To Shine,4,Second Semi-Final,no,17th,0.626,0.603,4,-6.221,0,0.042,0.0817,0,0.0973,0.338,139.805,182451
454,2015,Cyprus,John Karayiannis,One Thing I Should Have Done,87,Second Semi-Final,yes,6th,0.334,0.382,3,-8.067,1,0.0351,0.546,0,0.37,0.457,180.362,180532
455,2015,Slovenia,Maraaya,Here For You,92,Second Semi-Final,yes,5th,0.29,0.757,4,-5.288,0,0.173,0.00583,0,0.385,0.542,158.064,203907
456,2015,Poland,Monika Kuszyńska,In The Name Of Love,57,Second Semi-Final,yes,8th,0.335,0.641,1,-6.824,1,0.0404,0.153,0.000189,0.177,0.134,81.927,176187
457,2015,Slovenia,Maraaya,Here For You,39,Grand Final,NaN,14th,0.29,0.757,4,-5.288,0,0.173,0.00583,0,0.385,0.542,158.064,203907
458,2015,France,Lisa Angell,N'oubliez Pas,4,Grand Final,NaN,25th,0.54,0.513,9,-5.835,0,0.029,0.755,0,0.102,0.212,126.16,182027
459,2015,Israel,Nadav Guedj,Golden Boy,97,Grand Final,NaN,9th,0.706,0.834,1,-5.381,0,0.0645,0.192,0,0.0672,0.655,115.049,180608
460,2015,Estonia,Elina Born & Stig Rästa,Goodbye To Yesterday,106,Grand Final,NaN,7th,0.718,0.901,2,-5.317,1,0.0499,0.0337,0,0.209,0.564,123.009,208173
461,2015,United Kingdom,Electro Velvet,Still In Love With You,5,Grand Final,NaN,24th,0.751,0.807,0,-4.431,1,0.0578,0.0274,0,0.0774,0.74,117.012,168901
462,2015,Armenia,Genealogy,Face The Shadow,34,Grand Final,NaN,16th,0.313,0.979,11,-3.907,1,0.0462,0.000121,0.0313,0.261,0.678,178.884,371880
463,2015,Lithuania,Monika Linkytė and Vaidas Baumila,This Time,30,Grand Final,NaN,18th,0.606,0.326,10,-10.031,1,0.0294,0.841,0,0.139,0.414,91.626,206267
464,2015,Serbia,Bojana Stamenov,Beauty Never Lies,53,Grand Final,NaN,10th,0.601,0.633,0,-8.11,1,0.0523,0.0115,0,0.103,0.267,116.962,275613
465,2015,Norway,Mørland & Debrah Scarlett,A Monster Like Me,102,Grand Final,NaN,8th,0.525,0.506,8,-9.176,1,0.032,0.0415,0,0.0879,0.258,96.007,225847
466,2015,Sweden,Måns Zelmerlöw,Heroes,365,Grand Final,NaN,1st,0.484,0.791,7,-4.27,1,0.0437,0.0743,0,0.0491,0.369,124.008,190613
467,2015,Cyprus,John Karayiannis,One Thing I Should Have Done,11,Grand Final,NaN,22nd,0.334,0.382,3,-8.067,1,0.0351,0.546,0,0.37,0.457,180.362,180532
468,2015,Australia,Guy Sebastian,Tonight Again,196,Grand Final,NaN,5th,0.702,0.843,10,-2.403,1,0.144,0.0851,0,0.151,0.584,106.093,203339
469,2015,Belgium,Loïc Nottet,Rhythm Inside,217,Grand Final,NaN,4th,0.821,0.513,7,-5.388,1,0.0436,0.0802,0,0.067,0.308,90.008,172153
470,2015,Austria,The Makemakes,I Am Yours,0,Grand Final,NaN,26th,0.52,0.499,1,-5.716,1,0.025,0.309,3.01e-06,0.104,0.245,82.793,180714
471,2015,Greece,Maria Elena Kyriakou,One Last Breath,23,Grand Final,NaN,19th,0.225,0.602,2,-7.384,0,0.0447,0.178,0,0.409,0.305,68.956,167794
472,2015,Montenegro,Knez,Adio,44,Grand Final,NaN,13th,0.347,0.508,6,-8.001,0,0.0306,0.678,0,0.0593,0.266,94.619,184853
473,2015,Germany,Ann Sophie,Black Smoke,0,Grand Final,NaN,27th,0.608,0.857,1,-4.464,1,0.0899,0.00321,8.25e-05,0.149,0.811,172.033,192919
474,2015,Poland,Monika Kuszyńska,In The Name Of Love,10,Grand Final,NaN,23rd,0.335,0.641,1,-6.824,1,0.0404,0.153,0.000189,0.177,0.134,81.927,176187
475,2015,Latvia,Aminata,Love Injected,186,Grand Final,NaN,6th,0.448,0.292,7,-10.178,0,0.0496,0.122,0.016,0.119,0.157,144.419,199784
476,2015,Romania,Voltaj,De La Capat/ All Over Again,35,Grand Final,NaN,15th,0.653,0.855,2,-5.745,1,0.0382,0.0411,0,0.0818,0.531,121.999,217613
477,2015,Spain,Edurne,Amanecer,15,Grand Final,NaN,21st,0.45,0.699,3,-3.686,0,0.0344,0.144,0,0.0961,0.113,127.092,184467
478,2015,Hungary,Boggie,Wars For Nothing,19,Grand Final,NaN,20th,0.33,0.181,2,-10.579,1,0.0354,0.839,0,0.18,0.238,174.051,184520
479,2015,Georgia,Nina Sublatti,Warrior,51,Grand Final,NaN,11th,0.461,0.911,5,-4.108,0,0.0998,0.00803,2.23e-05,0.215,0.386,141.082,182126
480,2015,Azerbaijan,Elnur Huseynov,Hour Of The Wolf,49,Grand Final,NaN,12th,0.483,0.672,2,-5.137,1,0.04,0.0602,4.51e-05,0.306,0.194,106.232,179220
481,2015,Russia,Polina Gagarina,A Million Voices,303,Grand Final,NaN,2nd,0.43,0.664,7,-3.958,1,0.0293,0.18,0,0.169,0.324,76.101,180382
482,2015,Albania,Elhaida Dani,I'm Alive,34,Grand Final,NaN,17th,0.691,0.64,8,-5.087,1,0.0384,0.0247,5.24e-06,0.2,0.452,101.991,210227
483,2015,Italy,Il Volo,Grande Amore,292,Grand Final,NaN,3rd,0.456,0.604,1,-6.361,1,0.0294,0.0595,0.000128,0.153,0.154,142.241,224680
484,2014,Armenia,Aram MP3,Not Alone,121,First Semi-Final,yes,4th,0.431,0.656,0,-5.205,0,0.0325,0.334,0.000131,0.166,0.348,139.99,184959
485,2014,Latvia,Aarzemnieki,Cake To Bake,33,First Semi-Final,no,13th,0.589,0.694,6,-6.532,1,0.072,0.635,0,0.132,0.806,197.126,179600
486,2014,Estonia,Tanja,Amazing,36,First Semi-Final,no,12th,0.535,0.851,5,-5.56,0,0.0489,0.0534,0,0.165,0.398,128.02,182751
487,2014,Sweden,Sanna Nielsen,Undo,131,First Semi-Final,yes,2nd,0.58,0.493,6,-3.53,1,0.0383,0.399,0,0.0829,0.256,121.904,187653
488,2014,Iceland,Pollapönk,No Prejudice,61,First Semi-Final,yes,8th,0.707,0.931,7,-5.374,1,0.0897,0.11,0,0.262,0.762,108.107,166050
489,2014,Albania,Hersi,One Night's Anger,22,First Semi-Final,no,15th,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
490,2014,Russia,Tolmachevy Sisters,Shine,63,First Semi-Final,yes,6th,0.606,0.816,5,-6.258,0,0.0741,0.0101,0.00738,0.267,0.287,127.999,315530
491,2014,Azerbaijan,Dilara Kazimova,Start A Fire,57,First Semi-Final,yes,9th,0.3,0.316,11,-7.351,0,0.0311,0.834,0,0.183,0.311,85.076,179947
492,2014,Ukraine,Mariya Yaremchuk,Tick - Tock,118,First Semi-Final,yes,5th,0.702,0.899,6,-4.009,0,0.0407,0.0109,0.00043,0.0564,0.731,124.99,180000
493,2014,Belgium,Axel Hirsoux,Mother,28,First Semi-Final,no,14th,0.312,0.333,4,-7.981,0,0.032,0.859,0,0.102,0.251,87.194,182493
494,2014,Moldova,Cristina Scarlat,Wild Soul,13,First Semi-Final,no,16th,0.652,0.867,6,-5.278,0,0.127,0.00209,0.0813,0.152,0.579,128.094,185684
495,2014,San Marino,Valentina Monetta,Maybe (Forse),40,First Semi-Final,yes,10th,0.727,0.613,2,-7.391,1,0.0287,0.00188,0.00523,0.213,0.582,125.966,198095
496,2014,Portugal,Suzy,Quero Ser Tua,39,First Semi-Final,no,11th,0.741,0.92,0,-4.081,1,0.046,0.144,0.00123,0.0917,0.922,130.007,181200
497,2014,Netherlands,The Common Linnets,Calm After The Storm,150,First Semi-Final,yes,1st,0.694,0.391,6,-11.089,1,0.0303,0.488,0.273,0.123,0.382,116.046,212693
498,2014,Montenegro,Sergej Ćetković,Moj Svijet,63,First Semi-Final,yes,7th,0.19,0.582,0,-5.358,0,0.0378,0.317,0,0.109,0.235,53.311,186533
499,2014,Hungary,András Kállay-Saunders,Running,127,First Semi-Final,yes,3rd,0.583,0.652,6,-5.718,1,0.0331,0.187,0,0.446,0.421,90.183,179726
500,2014,Malta,Firelight,Coming Home,63,Second Semi-Final,yes,9th,0.502,0.695,1,-6.285,1,0.037,0.0238,1.32e-05,0.0602,0.317,128.049,177187
501,2014,Israel,Mei Finegold,Same Heart,19,Second Semi-Final,no,14th,0.589,0.367,6,-8.659,1,0.0277,0.00276,3.9e-06,0.102,0.251,125.187,221000
502,2014,Norway,Carl Espen,Silent Storm,77,Second Semi-Final,yes,6th,0.348,0.201,9,-10.911,1,0.037,0.864,2.14e-05,0.1,0.243,74.521,177186
503,2014,Georgia,The Shin and Mariko,Three Minutes to Earth,15,Second Semi-Final,no,15th,0.782,0.412,1,-13.809,1,0.352,0.017,0.000116,0.182,0.645,170.697,219413
504,2014,Poland,Donatan & Cleo,My Słowianie - We Are Slavic,70,Second Semi-Final,yes,8th,0.68,0.849,7,-4.866,1,0.0984,0.257,0,0.382,0.681,156.067,190924
505,2014,Austria,Conchita Wurst,Rise Like a Phoenix,169,Second Semi-Final,yes,1st,0.426,0.45,2,-8.91,0,0.0252,0.0791,0,0.127,0.208,82.107,181990
506,2014,Lithuania,Vilija Matačiūnaitė,Attention,36,Second Semi-Final,no,11th,0.811,0.648,10,-3.684,0,0.0368,0.236,0,0.0761,0.695,104.988,180067
507,2014,Finland,Softengine,Something Better,97,Second Semi-Final,yes,3rd,0.556,0.88,0,-6.456,1,0.0559,0.00049,0,0.247,0.366,146.051,180413
508,2014,Ireland,Can-Linn (featuring Kasey Smith),Heartbeat,35,Second Semi-Final,no,12th,0.684,0.842,0,-3.574,1,0.0331,0.293,0,0.194,0.743,119.989,182685
509,2014,Belarus,Teo,Cheesecake,87,Second Semi-Final,yes,5th,0.804,0.797,1,-4.148,0,0.0675,0.178,0,0.0731,0.894,95.028,176901
510,2014,North Macedonia,Tijana,To the Sky,33,Second Semi-Final,no,13th,0.545,0.877,1,-5.404,0,0.0513,0.00463,0,0.102,0.743,128.012,194062
511,2014,Switzerland,Sebalter,Hunter Of Stars,92,Second Semi-Final,yes,4th,0.569,0.889,4,-4.432,0,0.0693,0.141,2.62e-05,0.0972,0.92,176.854,186573
512,2014,Greece,Freaky Fortune feat. RiskyKidd,Rise Up,74,Second Semi-Final,yes,7th,0.673,0.821,0,-5.625,0,0.0618,0.0365,0,0.387,0.653,127.975,182134
513,2014,Slovenia,Tinkara Kovač,Round and round,52,Second Semi-Final,yes,10th,0.545,0.686,10,-4.081,1,0.0665,0.00265,0,0.477,0.486,127.996,186493
514,2014,Romania,Paula Seling & OVI,Miracle,125,Second Semi-Final,yes,2nd,0.66,0.822,7,-2.683,1,0.0409,0.0209,6.08e-06,0.0558,0.962,122.054,182951
515,2014,Ukraine,Mariya Yaremchuk,Tick - Tock,113,Grand Final,NaN,6th,0.702,0.899,6,-4.009,0,0.0407,0.0109,0.00043,0.0564,0.731,124.99,180000
516,2014,Belarus,Teo,Cheesecake,43,Grand Final,NaN,16th,0.804,0.797,1,-4.148,0,0.0675,0.178,0,0.0731,0.894,95.028,176901
517,2014,Azerbaijan,Dilara Kazimova,Start A Fire,33,Grand Final,NaN,22nd,0.3,0.316,11,-7.351,0,0.0311,0.834,0,0.183,0.311,85.076,179947
518,2014,Iceland,Pollapönk,No Prejudice,58,Grand Final,NaN,15th,0.707,0.931,7,-5.374,1,0.0897,0.11,0,0.262,0.762,108.107,166050
519,2014,Norway,Carl Espen,Silent Storm,88,Grand Final,NaN,8th,0.348,0.201,9,-10.911,1,0.037,0.864,2.14e-05,0.1,0.243,74.521,177186
520,2014,Romania,Paula Seling & OVI,Miracle,72,Grand Final,NaN,12th,0.66,0.822,7,-2.683,1,0.0409,0.0209,6.08e-06,0.0558,0.962,122.054,182951
521,2014,Armenia,Aram MP3,Not Alone,174,Grand Final,NaN,4th,0.431,0.656,0,-5.205,0,0.0325,0.334,0.000131,0.166,0.348,139.99,184959
522,2014,Montenegro,Sergej Ćetković,Moj Svijet,37,Grand Final,NaN,19th,0.19,0.582,0,-5.358,0,0.0378,0.317,0,0.109,0.235,53.311,186533
523,2014,Poland,Donatan & Cleo,My Słowianie - We Are Slavic,62,Grand Final,NaN,14th,0.68,0.849,7,-4.866,1,0.0984,0.257,0,0.382,0.681,156.067,190924
524,2014,Greece,Freaky Fortune feat. RiskyKidd,Rise Up,35,Grand Final,NaN,20th,0.673,0.821,0,-5.625,0,0.0618,0.0365,0,0.387,0.653,127.975,182134
525,2014,Austria,Conchita Wurst,Rise Like a Phoenix,290,Grand Final,NaN,1st,0.426,0.45,2,-8.91,0,0.0252,0.0791,0,0.127,0.208,82.107,181990
526,2014,Germany,Elaiza,Is it right,39,Grand Final,NaN,18th,0.751,0.738,7,-6.263,0,0.0679,0.175,0,0.311,0.772,128.001,234988
527,2014,Sweden,Sanna Nielsen,Undo,218,Grand Final,NaN,3rd,0.58,0.493,6,-3.53,1,0.0383,0.399,0,0.0829,0.256,121.904,187653
528,2014,France,TWIN TWIN,Moustache,2,Grand Final,NaN,26th,0.656,0.894,3,-5.277,0,0.0439,0.00427,3.19e-05,0.0881,0.787,128.0,169181
529,2014,Russia,Tolmachevy Sisters,Shine,89,Grand Final,NaN,7th,0.606,0.816,5,-6.258,0,0.0741,0.0101,0.00738,0.267,0.287,127.999,315530
530,2014,Italy,Emma,La Mia Città,33,Grand Final,NaN,21st,0.648,0.926,9,-4.177,0,0.0394,0.0884,0,0.0702,0.92,135.91,211493
531,2014,Slovenia,Tinkara Kovač,Round and round,9,Grand Final,NaN,25th,0.545,0.686,10,-4.081,1,0.0665,0.00265,0,0.477,0.486,127.996,186493
532,2014,Finland,Softengine,Something Better,72,Grand Final,NaN,11th,0.556,0.88,0,-6.456,1,0.0559,0.00049,0,0.247,0.366,146.051,180413
533,2014,Spain,Ruth Lorenzo,Dancing in the rain,74,Grand Final,NaN,10th,0.601,0.668,0,-6.625,1,0.042,0.675,6.15e-05,0.0984,0.422,130.006,172770
534,2014,Switzerland,Sebalter,Hunter Of Stars,64,Grand Final,NaN,13th,0.569,0.889,4,-4.432,0,0.0693,0.141,2.62e-05,0.0972,0.92,176.854,186573
535,2014,Hungary,András Kállay-Saunders,Running,143,Grand Final,NaN,5th,0.583,0.652,6,-5.718,1,0.0331,0.187,0,0.446,0.421,90.183,179726
536,2014,Malta,Firelight,Coming Home,32,Grand Final,NaN,23rd,0.502,0.695,1,-6.285,1,0.037,0.0238,1.32e-05,0.0602,0.317,128.049,177187
537,2014,Denmark,Basim,Cliche Love Song,74,Grand Final,NaN,9th,0.774,0.867,8,-3.41,1,0.0608,0.0668,0,0.0577,0.729,111.993,181675
538,2014,Netherlands,The Common Linnets,Calm After The Storm,238,Grand Final,NaN,2nd,0.694,0.391,6,-11.089,1,0.0303,0.488,0.273,0.123,0.382,116.046,212693
539,2014,San Marino,Valentina Monetta,Maybe (Forse),14,Grand Final,NaN,24th,0.727,0.613,2,-7.391,1,0.0287,0.00188,0.00523,0.213,0.582,125.966,198095
540,2014,United Kingdom,Molly,Children of the Universe,40,Grand Final,NaN,17th,0.663,0.552,6,-6.831,1,0.0411,0.234,0.000609,0.141,0.42,140.168,183562
541,2013,Austria,Natália Kelly,Shine,27,First Semi-Final,no,14th,0.527,0.647,11,-4.786,0,0.0301,0.136,0,0.102,0.362,81.902,179667
542,2013,Estonia,Birgit,Et Uus Saaks Alguse,52,First Semi-Final,yes,10th,0.469,0.592,5,-5.468,1,0.0274,0.766,0,0.0745,0.325,78.021,183947
543,2013,Slovenia,Hannah,Straight Into Love,8,First Semi-Final,no,16th,0.548,0.795,2,-4.577,1,0.0453,0.000253,1.1e-06,0.0818,0.107,128.012,396426
544,2013,Croatia,Klapa s mora,Mižerja,38,First Semi-Final,no,13th,0.289,0.525,6,-8.047,1,0.0354,0.288,0.000292,0.156,0.288,200.488,185467
545,2013,Denmark,Emmelie de Forest,Only Teardrops,167,First Semi-Final,yes,1st,0.586,0.855,0,-4.131,1,0.0583,0.0853,0,0.329,0.42,110.986,181173
546,2013,Russia,Dina Garipova,What If,156,First Semi-Final,yes,2nd,0.565,0.895,0,-5.354,1,0.04,0.194,0,0.101,0.592,149.919,207228
547,2013,Ukraine,Zlata Ognevich,Gravity,140,First Semi-Final,yes,3rd,0.323,0.779,0,-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180042
548,2013,Netherlands,Anouk,Birds,75,First Semi-Final,yes,6th,0.167,0.407,11,-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203027
549,2013,Montenegro,Who See,Igranka,41,First Semi-Final,no,12th,0.753,0.785,8,-2.714,1,0.262,0.0472,0,0.0893,0.633,130.199,174329
550,2013,Lithuania,Andrius Pojavis,Something,53,First Semi-Final,yes,9th,0.534,0.738,5,-4.974,1,0.0295,0.0267,2.09e-05,0.102,0.517,129.924,187874
551,2013,Belarus,Alyona Lanskaya,Solayoh,64,First Semi-Final,yes,7th,0.81,0.91,11,-5.104,0,0.0468,0.0198,0.00284,0.282,0.602,94.983,179827
552,2013,Moldova,Aliona Moon,O Mie,95,First Semi-Final,yes,4th,0.621,0.718,2,-2.99,0,0.0306,0.563,0,0.182,0.311,128.02,183422
553,2013,Ireland,Ryan Dolan,Only Love Survives,54,First Semi-Final,yes,8th,0.541,0.834,0,-5.258,0,0.0663,0.00498,0,0.191,0.355,128.012,180000
554,2013,Cyprus,Despina Olympiou,An Me Thimasai,11,First Semi-Final,no,15th,0.582,0.419,0,-7.275,1,0.0365,0.331,0,0.369,0.385,128.088,178867
555,2013,Belgium,Roberto Bellarosa,Love Kills,75,First Semi-Final,yes,5th,0.464,0.681,6,-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893
556,2013,Serbia,Moje 3,Ljubav Je Svuda,46,First Semi-Final,no,11th,0.65,0.822,3,-6.409,0,0.073,0.388,0,0.435,0.964,94.985,196463
557,2013,Latvia,PeR,Here We Go,13,Second Semi-Final,no,17th,0.579,0.948,0,-4.033,1,0.0846,0.00463,0,0.276,0.817,169.927,182349
558,2013,San Marino,Valentina Monetta,Crisalide (Vola),47,Second Semi-Final,no,11th,0.348,0.831,3,-4.59,0,0.072,0.454,0,0.151,0.602,151.667,176591
559,2013,North Macedonia,Esma & Lozano,Pred Da Se Razdeni,28,Second Semi-Final,no,16th,0.137,0.00633,0,-35.312,1,0.0382,0.984,0.835,0.086,0.0658,72.459,218500
560,2013,Azerbaijan,Farid Mammadov,Hold Me,139,Second Semi-Final,yes,1st,0.511,0.778,10,-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571
561,2013,Finland,Krista Siegfrids,Marry Me,64,Second Semi-Final,yes,9th,0.795,0.737,6,-8.236,0,0.137,0.00484,2.98e-06,0.0702,0.843,145.011,189640
562,2013,Malta,Gianluca,Tomorrow,118,Second Semi-Final,yes,4th,0.719,0.645,9,-6.744,1,0.0286,0.726,0,0.0877,0.826,100.032,181928
563,2013,Bulgaria,"Elitsa Todorova, Stoyan Yankulov",Samo Shampioni (Only Champions),45,Second Semi-Final,no,12th,0.645,0.928,9,-5.272,0,0.0864,0.00555,0.000104,0.0944,0.744,130.026,178773
564,2013,Iceland,Eythor Ingi,Ég Á Líf,72,Second Semi-Final,yes,6th,0.493,0.339,9,-8.702,1,0.0255,0.503,0,0.124,0.394,74.93,180962
565,2013,Greece,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,121,Second Semi-Final,yes,2nd,0.573,0.939,2,-4.336,0,0.0399,0.0071,0,0.0319,0.725,172.01,377173
566,2013,Israel,Moran Mazor,Rak Bishvilo,40,Second Semi-Final,no,14th,0.595,0.788,10,-3.619,0,0.0504,0.465,0,0.524,0.316,105.102,179931
567,2013,Armenia,Dorians,Lonely Planet,69,Second Semi-Final,yes,7th,0.249,0.0826,2,-26.657,1,0.0511,0.924,0.803,0.11,0.0279,121.067,81000
568,2013,Hungary,ByeAlex,Kedvesem (Zoohacker Remix),66,Second Semi-Final,yes,8th,0.657,0.642,5,-7.11,1,0.0685,0.432,0,0.155,0.57,171.785,186976
569,2013,Norway,Margaret Berger,I Feed You My Love,120,Second Semi-Final,yes,3rd,0.339,0.952,11,-4.418,0,0.424,0.004,0.000208,0.241,0.395,192.179,182560
570,2013,Albania,Adrian Lulgjuraj & Bledar Sejko,Identitet,31,Second Semi-Final,no,15th,0.433,0.838,2,-4.369,0,0.0363,0.00284,0.00191,0.136,0.379,128.064,166252
571,2013,Georgia,Nodi Tatishvili & Sophie Gelovani,Waterfall,63,Second Semi-Final,yes,10th,0.341,0.317,5,-8.706,1,0.0316,0.688,4.15e-05,0.165,0.19,137.879,244613
572,2013,Switzerland,Takasa,You And Me,41,Second Semi-Final,no,13th,0.585,0.758,8,-8.389,0,0.0361,2.01e-05,0.875,0.0465,0.692,134.024,178413
573,2013,Romania,Cezar,It's My Life,83,Second Semi-Final,yes,5th,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493
574,2013,France,Amandine Bourgeois,L'enfer Et Moi,14,Grand Final,NaN,23rd,0.551,0.615,1,-4.921,0,0.0344,0.00762,1.01e-06,0.328,0.344,179.953,178853
575,2013,Lithuania,Andrius Pojavis,Something,17,Grand Final,NaN,22nd,0.534,0.738,5,-4.974,1,0.0295,0.0267,2.09e-05,0.102,0.517,129.924,187874
576,2013,Moldova,Aliona Moon,O Mie,71,Grand Final,NaN,11th,0.621,0.718,2,-2.99,0,0.0306,0.563,0,0.182,0.311,128.02,183422
577,2013,Finland,Krista Siegfrids,Marry Me,13,Grand Final,NaN,24th,0.795,0.737,6,-8.236,0,0.137,0.00484,2.98e-06,0.0702,0.843,145.011,189640
578,2013,Spain,ESDM,Contigo Hasta El Final (With You Until The End),8,Grand Final,NaN,25th,0.742,0.523,11,-10.148,1,0.24,0.596,0,0.0959,0.636,136.216,232909
579,2013,Belgium,Roberto Bellarosa,Love Kills,71,Grand Final,NaN,12th,0.464,0.681,6,-6.572,1,0.0347,0.0113,0,0.171,0.347,132.161,180893
580,2013,Estonia,Birgit,Et Uus Saaks Alguse,19,Grand Final,NaN,20th,0.469,0.592,5,-5.468,1,0.0274,0.766,0,0.0745,0.325,78.021,183947
581,2013,Belarus,Alyona Lanskaya,Solayoh,48,Grand Final,NaN,16th,0.81,0.91,11,-5.104,0,0.0468,0.0198,0.00284,0.282,0.602,94.983,179827
582,2013,Malta,Gianluca,Tomorrow,120,Grand Final,NaN,8th,0.719,0.645,9,-6.744,1,0.0286,0.726,0,0.0877,0.826,100.032,181928
583,2013,Russia,Dina Garipova,What If,174,Grand Final,NaN,5th,0.565,0.895,0,-5.354,1,0.04,0.194,0,0.101,0.592,149.919,207228
584,2013,Germany,Cascada,Glorious,18,Grand Final,NaN,21st,0.564,0.856,7,-5.075,0,0.0538,0.00314,3.74e-05,0.312,0.319,127.983,207594
585,2013,Armenia,Dorians,Lonely Planet,41,Grand Final,NaN,18th,0.249,0.0826,2,-26.657,1,0.0511,0.924,0.803,0.11,0.0279,121.067,81000
586,2013,Netherlands,Anouk,Birds,114,Grand Final,NaN,9th,0.167,0.407,11,-8.262,1,0.0324,0.614,0,0.112,0.0922,85.474,203027
587,2013,Romania,Cezar,It's My Life,65,Grand Final,NaN,13th,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493
588,2013,United Kingdom,Bonnie Tyler,Believe In Me,23,Grand Final,NaN,19th,0.597,0.652,8,-5.739,1,0.0263,0.258,0.000498,0.103,0.382,131.945,182840
589,2013,Sweden,Robin Stjernberg,You,62,Grand Final,NaN,14th,0.615,0.672,6,-7.587,1,0.0429,0.158,0,0.126,0.534,125.953,183067
590,2013,Hungary,ByeAlex,Kedvesem (Zoohacker Remix),84,Grand Final,NaN,10th,0.657,0.642,5,-7.11,1,0.0685,0.432,0,0.155,0.57,171.785,186976
591,2013,Denmark,Emmelie de Forest,Only Teardrops,281,Grand Final,NaN,1st,0.586,0.855,0,-4.131,1,0.0583,0.0853,0,0.329,0.42,110.986,181173
592,2013,Iceland,Eythor Ingi,Ég Á Líf,47,Grand Final,NaN,17th,0.493,0.339,9,-8.702,1,0.0255,0.503,0,0.124,0.394,74.93,180962
593,2013,Azerbaijan,Farid Mammadov,Hold Me,234,Grand Final,NaN,2nd,0.511,0.778,10,-3.605,0,0.0292,0.0123,0,0.184,0.359,89.998,174571
594,2013,Greece,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,152,Grand Final,NaN,6th,0.573,0.939,2,-4.336,0,0.0399,0.0071,0,0.0319,0.725,172.01,377173
595,2013,Ukraine,Zlata Ognevich,Gravity,214,Grand Final,NaN,3rd,0.323,0.779,0,-3.808,1,0.0786,0.521,0,0.295,0.455,175.715,180042
596,2013,Italy,Marco Mengoni,L'Essenziale,126,Grand Final,NaN,7th,0.556,0.632,6,-4.438,1,0.0359,0.196,0,0.114,0.152,126.03,218893
597,2013,Norway,Margaret Berger,I Feed You My Love,191,Grand Final,NaN,4th,0.339,0.952,11,-4.418,0,0.424,0.004,0.000208,0.241,0.395,192.179,182560
598,2013,Georgia,Nodi Tatishvili & Sophie Gelovani,Waterfall,50,Grand Final,NaN,15th,0.341,0.317,5,-8.706,1,0.0316,0.688,4.15e-05,0.165,0.19,137.879,244613
599,2013,Ireland,Ryan Dolan,Only Love Survives,5,Grand Final,NaN,26th,0.541,0.834,0,-5.258,0,0.0663,0.00498,0,0.191,0.355,128.012,180000
